302503.3950452594	4123789.307276708
302503.4601714758	4123789.421256372
302503.5360112049	4123789.5523349084
302503.6104885069	4123789.6809217464
302503.6635361169	4123789.772521168
302503.7330992541	4123789.8905245247
302503.8052091256	4123790.0138588175
302503.8938190501	4123790.1696471754
302503.94691841875	4123790.26177385
302504.0032923644	4123790.357956178
302504.05800213787	4123790.4521551863
302504.11253383924	4123790.546047591
302504.17213161296	4123790.645847806
302504.2282250589	4123790.7415591464
302504.2800277119	4123790.8300909568
302504.3343842103	4123790.922890266
302504.3888839855	4123791.015934183
302504.45186365856	4123791.123876421
302504.5089908728	4123791.221539238
302504.56325035746	4123791.313956035
302504.6194563623	4123791.4099181043
302504.6756242185	4123791.5058150417
302504.7330331767	4123791.6046311236
302504.7895504671	4123791.701372077
302504.84462374565	4123791.7947614305
302504.9155550385	4123791.915763233
