-115.24328170681602	-398.4828864065062
-115.23980231489992	-398.3350200161103
-115.2437773491838	-398.50395010085776
-115.0790857040749	-398.50782540012824
-114.96075174882112	-398.51060987344
-115.09591984044528	-398.50742928218096
-115.09107332818525	-398.3014631822219
-115.08759070601964	-398.1534594082513
-114.89159733650108	-398.084101787024
-114.73935613724166	-397.90260875933586
-114.58145874284348	-397.47822007959314
-114.5188862599914	-397.33178581754237
-114.63058930530678	-397.59319710033014
-114.42490532540049	-397.1118483799302
-114.36214066343041	-396.9649643603804
-114.29959612131591	-396.8185954400098
-114.2369705053737	-396.6720368089518
-114.17441728850615	-396.5256476087108
-114.31746793322964	-396.8604196719825
-114.14299324915882	-396.4521079442134
-114.08043228145713	-396.30570059033727
-114.01788699361578	-396.159329931016
-114.16090726730181	-396.4940309529193
-113.99135601208161	-396.2919018224796
-113.86953316703051	-396.14667172255554
-113.80295873928355	-395.83109744750044
-113.74035747132069	-395.6845957609922
-113.85213756002486	-395.9461874514818
-113.64640891176332	-395.46473399432205
-113.58381243259285	-395.3182435003762
-113.69557692820672	-395.579798724968
-113.49558957218007	-395.3413853986082
-113.36894409467979	-394.99015114553976
-113.30634642472299	-394.84365784386796
-113.24375846111676	-394.69718725734424
-113.38680728024337	-395.03195521002635
-113.21241765013937	-394.6238423337787
-113.14982192734922	-394.4773535749377
-113.0870724166005	-394.3305049159921
-113.03025503064644	-394.4271479816088
-112.6781360951555	-394.00737208004824
-112.55648584273885	-393.8623476620416
-112.77361966494936	-394.1212020874955
-112.56790011625034	-393.6397696722146
-112.50527141348284	-393.4932036903721
-112.6170591089176	-393.7548133456148
-112.41134797792351	-393.27340058510913
-112.34879139769208	-393.1270033734878
-112.46049856481841	-393.38842459768057
-112.25486736399789	-392.907198855911
-112.19212817085578	-392.7603742756072
-112.07352524659868	-392.7473509248554
-112.15172906772932	-392.84058104036376
-111.97735913864317	-392.43251401508724
-111.91474001048051	-392.28597039091613
-111.85224027348363	-392.13970617041343
-111.99516855925322	-392.47419228684157
-111.820801564934	-392.06613210402634
-111.7582332119989	-391.919707296758
-111.69548641783626	-391.77286489463347
-111.63859844219651	-391.86936346921505
-111.48071125391043	-391.44499017221807
-111.41820082277954	-391.2987008927217
-111.52983864431735	-391.5599599527195
-111.32416793548246	-391.07864152023336
-111.26159226205841	-390.9321995440528
-111.37327818048652	-391.1935711875558
-111.16761846994937	-390.7122784469854
-111.1049954836649	-390.5657257332193
-110.98633641541281	-390.5525348796442
-111.06450882647187	-390.6457275953144
-110.89010385119354	-390.237578324356
-110.8274799798899	-390.0910235177836
-110.76491880958538	-389.9446154465153
-110.90794839838054	-390.27933882409707
-110.73340812273699	-389.8708728924232
-110.67088371514167	-389.72455084551103
-110.60819279077461	-389.57783910958267
-110.55703175494611	-389.9175232836563
-110.59868461044051	-389.71047999457505
-110.59520030158151	-389.56240162016127
-110.3934948141377	-389.2501447721534
-110.33092708202115	-389.1037213096545
-110.44261870748596	-389.36510643549263
-110.24262855216683	-389.12668943623
-110.08471548221165	-388.70227750149195
-110.02195290759684	-388.55539803541876
-109.90335541927715	-388.542480746753
-109.78165244839836	-388.3973932747381
-109.8245866246181	-388.2484397341144
-109.8211077166737	-388.10059040036526
-109.82508027285803	-388.26941918069497
-109.65059679286048	-387.8610859324651
-109.5880192564005	-387.71463946813907
-109.52529460525459	-387.56784872011605
-109.46848358879244	-387.6645582369879
-109.31062032668949	-387.24020962610666
-109.24805515478798	-387.0937920753475
-109.35975079477066	-387.3551867385395
-109.15975332030796	-387.1167608924854
-109.03793874785981	-386.9715403373766
-108.91622628163047	-386.82644151010373
-109.05533318949165	-386.99227702245116
-108.88088198999581	-386.584019155171
-108.8182940051826	-386.43754818064605
-108.75571721984812	-386.2911034156015
-108.89877290837467	-386.62588821770623
-108.72433739065067	-386.21766703523366
-108.66174941655827	-386.0711960806602
-108.59897628045981	-385.9242918023344
-108.54216714662375	-386.0210162668406
-108.39001862048002	-385.83963320366314
-108.26323817262643	-385.48808428438616
-108.20059823874448	-385.34149169805755
-108.1378753998587	-385.1947050939806
-108.28123484901153	-385.53020085720345
-108.10676997254751	-385.1219108294761
-108.04416156015375	-384.9753919945662
-107.98157629106667	-384.8289273205941
-108.12467462220229	-385.163812042214
-107.9551155441295	-384.9616730517538
-107.83325827012614	-384.8164015238165
-107.97246587846894	-384.9823571643792
-107.96761840681891	-384.77634378894254
-107.9641388541155	-384.62846579208235
-107.76810290277514	-384.55898051228866
-107.81105893908604	-384.4099862234509
-107.80757547065168	-384.2619417003567
-107.61155144908105	-384.1926021026964
-107.4898217389252	-384.0474826157448
-107.36797782238213	-383.90222698160403
-107.5014150348428	-383.8249557395147
-107.33322096467394	-383.6810453783241
-107.2115996099841	-383.536055057924
-107.35057658934966	-383.70173580385745
-107.18088661014697	-383.499440689295
-107.05925798759306	-383.35444169613567
-107.19836788770044	-383.5202809125185
-107.02414301371823	-383.112552328655
-106.96146238591768	-382.9658644130626
-106.89874444801842	-382.81908918276383
-106.84185325570563	-382.91551724583167
-106.88475146604925	-382.7664179127552
-106.88126468294132	-382.61823192747244
-106.68521383365524	-382.54903387320627
-106.53308444014381	-382.36767347551097
-106.4065012255153	-382.0166209793824
-106.34391449400168	-381.87015275831874
-106.2813799967537	-381.7238067781803
-106.4242701496114	-382.0582045968622
-106.24989712738187	-381.65012915487404
-106.18729996126525	-381.5036365042127
-106.12456469713018	-381.35682067047395
-105.86769454211317	-381.21493889168494
-105.745928790341	-381.0697763479783
-105.96329277253244	-381.32890593167394
-105.75761121763114	-380.8475607597866
-105.6949852522268	-380.70100067521
-105.63232385397015	-380.5543576392181
-105.5696626543763	-380.4077150872842
-105.50707163366816	-380.26123677112867
-105.65017265989445	-380.5961282160133
-105.47565546414032	-380.18771521407166
-105.41311669275511	-380.0413591644641
